bank_ticker,bank_name,cik,period,period_end,interest_expense,interest_expense_deposits,interest_income,net_income,noninterest_expense,noninterest_income,tier_1_capital,tier_1_capital_ratio,total_assets,total_deposits,total_equity,total_loans,interest_expense_source_concept,interest_expense_deposits_source_concept,interest_income_source_concept,net_income_source_concept,noninterest_expense_source_concept,noninterest_income_source_concept,tier_1_capital_source_concept,tier_1_capital_ratio_source_concept,total_assets_source_concept,total_deposits_source_concept,total_equity_source_concept,total_loans_source_concept,data_type,period_sort
WFC,WELLS FARGO & COMPANY/MN,0000072971,2021Q3,2021-09-30,925000000.0,99000000.0,9834000000.0,5122000000.0,13303000000.0,9925000000.0,,,1954901000000.0,1470379000000.0,191071000000.0,849310000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20213
WFC,WELLS FARGO & COMPANY/MN,0000072971,2021Q4,2021-12-31,859000000.0,85000000.0,10121000000.0,6311000000.0,13125000000.0,12268000000.0,,,1948068000000.0,1482479000000.0,189889000000.0,882904000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20214
WFC,WELLS FARGO & COMPANY/MN,0000072971,2022Q1,2022-03-31,960000000.0,83000000.0,10181000000.0,3788000000.0,13851000000.0,8507000000.0,,,1939709000000.0,1481354000000.0,181597000000.0,900303000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20221
WFC,WELLS FARGO & COMPANY/MN,0000072971,2022Q2,2022-06-30,1358000000.0,158000000.0,11556000000.0,3142000000.0,12862000000.0,6842000000.0,,,1881141000000.0,1425153000000.0,179798000000.0,931948000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20222
WFC,WELLS FARGO & COMPANY/MN,0000072971,2022Q3,2022-09-30,2396000000.0,513000000.0,14494000000.0,3592000000.0,14306000000.0,7468000000.0,,,1877719000000.0,1398151000000.0,178478000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20223
WFC,WELLS FARGO & COMPANY/MN,0000072971,2022Q4,2022-12-31,4360000000.0,1595000000.0,17793000000.0,3155000000.0,16186000000.0,6601000000.0,,,1881020000000.0,1383985000000.0,182213000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20224
WFC,WELLS FARGO & COMPANY/MN,0000072971,2023Q1,2023-03-31,6020000000.0,2761000000.0,19356000000.0,4991000000.0,13676000000.0,7393000000.0,,,1886400000000.0,1362629000000.0,183220000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20231
WFC,WELLS FARGO & COMPANY/MN,0000072971,2023Q2,2023-06-30,7667000000.0,3805000000.0,20830000000.0,4938000000.0,12987000000.0,7370000000.0,,,1876320000000.0,1344584000000.0,181952000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20232
WFC,WELLS FARGO & COMPANY/MN,0000072971,2023Q3,2023-09-30,8988000000.0,4608000000.0,22093000000.0,5767000000.0,13113000000.0,7752000000.0,,,1909261000000.0,1354010000000.0,182373000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20233
WFC,WELLS FARGO & COMPANY/MN,0000072971,2023Q4,2023-12-31,10068000000.0,5329000000.0,22839000000.0,3446000000.0,15786000000.0,7707000000.0,,,1932468000000.0,1358173000000.0,187443000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20234
WFC,WELLS FARGO & COMPANY/MN,0000072971,2024Q1,2024-03-31,10613000000.0,5811000000.0,22840000000.0,4619000000.0,14338000000.0,8636000000.0,,,1959153000000.0,1383147000000.0,182674000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20241
WFC,WELLS FARGO & COMPANY/MN,0000072971,2024Q2,2024-06-30,10961000000.0,6149000000.0,22884000000.0,4910000000.0,13293000000.0,8766000000.0,,,1940073000000.0,1365894000000.0,178148000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20242
WFC,WELLS FARGO & COMPANY/MN,0000072971,2024Q3,2024-09-30,11308000000.0,6445000000.0,22998000000.0,5114000000.0,13067000000.0,8676000000.0,,,1922125000000.0,1349646000000.0,185011000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20243
WFC,WELLS FARGO & COMPANY/MN,0000072971,2024Q4,2024-12-31,10219000000.0,5877000000.0,22055000000.0,5079000000.0,13900000000.0,8542000000.0,,,1929845000000.0,1371804000000.0,181066000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20244
WFC,WELLS FARGO & COMPANY/MN,0000072971,2025Q1,2025-03-31,9478000000.0,5209000000.0,20973000000.0,4894000000.0,13891000000.0,8654000000.0,,,1950311000000.0,1361728000000.0,182906000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20251
WFC,WELLS FARGO & COMPANY/MN,0000072971,2025Q2,2025-06-30,9612000000.0,5061000000.0,21320000000.0,5494000000.0,13379000000.0,9114000000.0,,,1981269000000.0,1340703000000.0,182954000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20252
WFC,WELLS FARGO & COMPANY/MN,0000072971,2025Q3,2025-09-30,10469000000.0,5188000000.0,22419000000.0,5589000000.0,13846000000.0,9486000000.0,,,2062926000000.0,1367361000000.0,183012000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20253
WFC,WELLS FARGO & COMPANY/MN,0000072971,2025Q4,2025-12-31,10271000000.0,4991000000.0,22602000000.0,5361000000.0,13726000000.0,8961000000.0,,,2148631000000.0,1426207000000.0,183038000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20254
WFC,WELLS FARGO & COMPANY/MN,0000072971,2026Q1,2026-03-31,10349000000.0,4974000000.0,22445000000.0,5253000000.0,14330000000.0,9350000000.0,,,2205752000000.0,1454939000000.0,180313000000.0,,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20261
