bank_ticker,bank_name,cik,period,period_end,deposits_to_assets,loans_to_deposits,interest_expense_to_deposits_annualized,deposit_interest_expense_to_deposits_annualized,net_income_to_assets_annualized,noninterest_expense_to_assets_annualized,noninterest_income_to_assets_annualized,equity_to_assets,roa_annualized,roe_annualized,net_interest_margin_proxy,loan_yield_annualized,efficiency_ratio,tier_1_capital_ratio,data_type,period_sort
C,CITIGROUP INC,0000831001,2018Q4,2018-12-31,0.52841294618759,0.6631473494082928,0.02705567673736885,0.011034673351954755,0.008997680692902774,0.020638547436792755,0.010850205723113222,0.10278280343572463,0.008997680692902774,0.08754072074449191,0.024873486413512585,0.11178169943784688,0.5777271665498716,,real_public_sec_edgar_ratio,20184
C,CITIGROUP INC,0000831001,2019Q1,2019-03-31,0.5261173205038978,0.6502778168689433,0.028405743651459935,0.0117512896040685,0.009620034180737157,0.021617503560280697,0.013923518685793038,0.10059931178969911,0.009620034180737157,0.09562723650483465,0.024017405930209818,0.11388367757833011,0.5697674418604651,,real_public_sec_edgar_ratio,20191
C,CITIGROUP INC,0000831001,2019Q2,2019-06-30,0.5258994701809553,0.6467095189684078,0.029693756832155867,0.01256303754661168,0.00965483803149139,0.021124359102033672,0.013696632073013833,0.09964159004056883,0.00965483803149139,0.09689566402503659,0.024041532501838322,0.11660386510579647,0.5597611685680777,,real_public_sec_edgar_ratio,20192
C,CITIGROUP INC,0000831001,2019Q3,2019-09-30,0.5398887831161573,0.6244092265913075,0.027711766009143487,0.012388659724629034,0.009753812037113323,0.02077424977739748,0.0137641316615727,0.09781110004854075,0.009753812037113323,0.09972091135129649,0.02311095581600574,0.11293658984736747,0.5633681490255196,,real_public_sec_edgar_ratio,20193
C,CITIGROUP INC,0000831001,2019Q4,2019-12-31,0.5486946725995537,0.6414220196340336,,,0.010207271784242999,0.02143137562411655,,0.09903964722487876,0.010207271784242999,0.10306248124113805,,,,,real_public_sec_edgar_ratio,20194
C,CITIGROUP INC,0000831001,2020Q1,2020-03-31,0.533798997193403,,0.01906303511402966,0.008824291444673903,,,0.016648571698869703,0.08709280691242786,,,0.020708451776535408,,,,real_public_sec_edgar_ratio,20201
C,CITIGROUP INC,0000831001,2020Q2,2020-06-30,0.5525380534461407,,0.011377527033380347,0.00476306275635102,,,0.015561323321606205,0.08616684171513157,,,0.019850271978286524,,,,real_public_sec_edgar_ratio,20202
C,CITIGROUP INC,0000831001,2020Q3,2020-09-30,0.5650687705614648,,0.008936951093081624,0.004096234584670167,,,0.012189080220312837,0.08708819450256192,,,0.018783965156666558,,,,real_public_sec_edgar_ratio,20203
C,CITIGROUP INC,0000831001,2020Q4,2020-12-31,,,,,,,0.010647787610619469,0.08858407079646018,,,0.020683185840707965,,,,real_public_sec_edgar_ratio,20204
C,CITIGROUP INC,0000831001,2021Q1,2021-03-31,0.5678633784373636,,0.006235323507369473,0.002189127385230308,,,0.01599476211261458,0.0887267568747272,,,0.01834308162374509,,,,real_public_sec_edgar_ratio,20211
C,CITIGROUP INC,0000831001,2021Q2,2021-06-30,0.5719253601047577,,0.006059768858740987,0.0020636794702815655,0.010812745525971192,0.020027935399388914,0.012701876909646442,0.0885683107813182,0.010812745525971192,0.12208368242077769,0.018294194674814492,,0.6461443136371318,,real_public_sec_edgar_ratio,20212
C,CITIGROUP INC,0000831001,2021Q3,2021-09-30,0.5705329153605015,,0.005815092524979072,0.0021669308541269645,0.007864934484282833,0.01994516223544335,0.011441752234240918,0.08536011204652573,0.007864934484282833,0.0921382867913298,0.018105946290152403,,0.6750157620221241,,real_public_sec_edgar_ratio,20213
C,CITIGROUP INC,0000831001,2021Q4,2021-12-31,0.5749585333915321,,0.006100680974469151,0.0023625334983260328,,,0.010821475338280227,0.08846442601484068,,,0.018889567874290702,,,,real_public_sec_edgar_ratio,20214
C,CITIGROUP INC,0000831001,2022Q1,2022-03-31,0.5570812474807914,,0.006838063118621651,0.0026122600773330956,0.0071943377587866866,0.021995693589044758,0.013892456680053716,0.08285058508294331,0.0071943377587866866,0.08683508694095879,0.01816294606961683,,0.6861774210361722,,real_public_sec_edgar_ratio,20221
C,CITIGROUP INC,0000831001,2022Q2,2022-06-30,0.5551874414088094,,0.011093559925195635,0.004297014482754447,0.007639115226821409,0.020820663075873703,0.012892581977265779,0.08384462372275404,0.007639115226821409,0.09111037640387525,0.02009992843054571,,0.6310724106324473,,real_public_sec_edgar_ratio,20222
C,CITIGROUP INC,0000831001,2022Q3,2022-09-30,0.5486983970191477,,0.022521481286443178,0.010011588336958834,0.00584444601237094,0.02141731595622797,0.009987131803261063,0.08362521964970282,0.00584444601237094,0.06988855798349713,0.021104850604603657,,0.688837259563432,,real_public_sec_edgar_ratio,20223
C,CITIGROUP INC,0000831001,2022Q4,2022-12-31,0.5651443938767067,0.4687178338362785,0.03642289564655911,0.01756428108120771,0.004158874637980968,0.021489449731071576,0.007837815473727762,0.08350765411667356,0.004158874637980968,0.04980231670944024,0.021961108812577575,0.1606130134151351,0.7211485060535378,,real_public_sec_edgar_ratio,20224
C,CITIGROUP INC,0000831001,2023Q1,2023-03-31,0.541913549396708,0.4771481120425357,0.04824500416773459,0.02317395725835971,0.007504338904156346,0.021651141922999065,0.013195319319314426,0.0851362035067225,0.007504338904156346,0.0881450968572235,0.021747267844697982,0.18521610646066797,0.6196204597379587,,real_public_sec_edgar_ratio,20231
C,CITIGROUP INC,0000831001,2023Q2,2023-06-30,0.5445726015245443,0.48725818586266645,0.056814815432160964,0.026448119393848016,0.00481087604567444,0.02239574200336266,0.009136538521047583,0.08640679959152939,0.00481087604567444,0.05567705398668717,0.022940369480231468,0.20305512535841125,0.6981889277629142,,real_public_sec_edgar_ratio,20232
C,CITIGROUP INC,0000831001,2023Q3,2023-09-30,0.5376898319046375,0.5093961080670213,0.06598791053987967,0.03024720731586659,0.0059886585345772835,0.022818038764995396,0.010658326004432384,0.0887469036009216,0.0059886585345772835,0.06748019695996575,0.023353403896259072,0.21480486928855175,0.6708873330354039,,real_public_sec_edgar_ratio,20233
C,CITIGROUP INC,0000831001,2023Q4,2023-12-31,0.542570895522388,0.5128958088334743,0.06893964228104481,0.031283406727842765,-0.0030497512437810946,0.025870646766169153,0.005339966832504146,0.08551036484245439,-0.0030497512437810946,-0.03566528162287698,0.02292537313432836,0.21679427070530097,0.9152781037315184,,real_public_sec_edgar_ratio,20234
C,CITIGROUP INC,0000831001,2024Q1,2024-03-31,0.5373720971342358,0.5020659244485959,0.06951237144870226,0.03185830688292126,0.005543245454283847,0.0231974380372537,0.012347739577637913,0.08526090334674884,0.005543245454283847,0.0650150917559475,0.022210802833287427,0.22077704401461568,0.6712504758279406,,real_public_sec_edgar_ratio,20241
C,CITIGROUP INC,0000831001,2024Q2,2024-06-30,0.5312983489948397,0.5238139573457306,0.07039620948302099,0.032030995112417526,0.005348994008361856,0.022024486986248412,0.010872574392501765,0.08693736422791669,0.005348994008361856,0.06152698619133229,0.022435180651173926,0.2150062882184775,0.6612420127795527,,real_public_sec_edgar_ratio,20242
C,CITIGROUP INC,0000831001,2024Q3,2024-09-30,0.5389471925972461,0.5118828334983462,0.07051608436342317,0.03150842099879465,0.0053285873031349885,0.021630312388019237,0.011267707617222133,0.08635586257741201,0.0053285873031349885,0.06170498613638746,0.02198906224351134,0.21746405275543346,0.6504032856648028,,real_public_sec_edgar_ratio,20243
C,CITIGROUP INC,0000831001,2024Q4,2024-12-31,0.5458937629226353,0.5262250692509992,0.06637507804848426,0.02915159545894066,0.004855192110312821,0.022218963894183673,0.00974438416537573,0.08898040540684121,0.004855192110312821,0.05456473352884422,0.023346062062649147,0.20740508407874375,0.6714615977395325,,real_public_sec_edgar_ratio,20244
C,CITIGROUP INC,0000831001,2025Q1,2025-03-31,0.5119202150950762,0.5190859990428514,0.05971999604986288,0.025639428445545082,0.006321567761248821,0.020882639565641098,0.011796941412724178,0.08293091151749514,0.006321567761248821,0.0762269176302882,0.021795720342179744,0.19707022961087614,0.6216428968327468,,real_public_sec_edgar_ratio,20251
C,CITIGROUP INC,0000831001,2025Q2,2025-06-30,0.5176709984703207,0.5201479230452526,0.060936870503994524,0.02558676853254653,0.006129392871359005,0.02070633665450142,0.009902500102944519,0.08164262848619705,0.006129392871359005,0.07507588847896138,0.023143452804894975,0.203103273474913,0.6265922097101717,,real_public_sec_edgar_ratio,20252
C,CITIGROUP INC,0000831001,2025Q3,2025-09-30,0.5237245385481414,0.5164275045901922,0.06286449666131716,0.026484017604949388,0.00567952393116302,0.021631235867889006,0.010823186595899677,0.08093813564934389,0.00567952393116302,0.0701711731509232,0.022615161922061703,0.2053451872746429,0.6468990493435944,,real_public_sec_edgar_ratio,20253
C,CITIGROUP INC,0000831001,2025Q4,2025-12-31,0.5282146408139088,0.5222264891102921,0.059801663326382024,0.02473686797907911,0.0037197021528660597,0.0208339448788613,0.006331471976914063,0.08046885408034467,0.0037197021528660597,0.046225365023243634,0.023581195558335422,0.19999918142712722,0.6964923758240652,,real_public_sec_edgar_ratio,20254
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2018Q2,2018-06-30,0.6819574217902189,0.9215671265988519,0.016839560882264074,0.010023164467720818,0.020945687919140414,0.037627510721477846,0.018033512001736317,0.137163485709733,0.020945687919140414,0.1527060048872331,0.06100184346230243,0.115336865481124,0.4760845383759733,,real_public_sec_edgar_ratio,20182
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2018Q3,2018-09-30,0.6811487177226246,0.9366775217945347,0.017945346790994965,0.011019640364894112,0.01655511436751362,0.04158618276206983,0.012961927094671116,0.13953360208757568,0.01655511436751362,0.11864607606935502,0.06377356306952983,0.11911445871591331,0.5419419706980753,,real_public_sec_edgar_ratio,20183
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2018Q4,2018-12-31,0.6704389887742995,0.9556181034896942,0.01966656523758428,0.012107429413366217,0.013539558380621574,0.04436594387686625,0.01280943152107973,0.1386918918338532,0.013539558380621574,0.09762328714097701,0.06249026944902265,0.11811680122675225,0.5891915014972194,0.127,real_public_sec_edgar_ratio,20184
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2019Q1,2019-03-31,0.6835829374234641,0.9131854476748972,0.020399283437929967,0.012810310967554792,0.015134341396228742,0.039347143955775994,0.01384813674499117,0.143307314485076,0.015134341396228742,0.10560759896037845,0.0620700927943064,0.12177197802197802,0.518283213327686,,real_public_sec_edgar_ratio,20191
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2019Q2,2019-06-30,0.6812688862183133,0.9323943661971831,0.02090085842811401,0.013671990099593375,0.01739740216637805,0.0404583278687647,0.014752997037088584,0.149261681017293,0.01739740216637805,0.11655638639338677,0.061517214060312776,0.11926160950924253,0.5304604154969118,,real_public_sec_edgar_ratio,20192
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2019Q3,2019-09-30,0.6788310762651462,0.9423289311991538,0.020812917074991832,0.014015275250050554,0.014075657981573876,0.04088593226155592,0.012903566431720387,0.15373142208495025,0.014075657981573876,0.09156005838413325,0.060579182175760936,0.11678868264016705,0.5564017818652105,,real_public_sec_edgar_ratio,20193
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2019Q4,2019-12-31,0.6729522370089531,0.9844078919820173,0.018332908255518716,0.012668587764610939,0.012050260653490963,0.0426370191999795,0.013945922405953402,0.14860707286770075,0.012050260653490963,0.08108806950405957,0.062157211840200836,0.11245122795348819,0.5602531304699071,0.137,real_public_sec_edgar_ratio,20194
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2020Q1,2020-03-31,0.679526202006662,0.9229779486742137,0.016077778478173006,0.010842118143491206,-0.013505409722887133,0.03758333795272099,0.01233628470209989,0.14319261838650668,-0.013505409722887133,-0.09431638219250396,0.060723950433130586,0.11423888284046489,0.5144157814871017,,real_public_sec_edgar_ratio,20201
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2020Q2,2020-06-30,0.7221478485435419,0.7713697828673605,0.011280642128859642,0.008033184546309139,-0.008715962173863508,0.035794310888306556,0.010405985340473206,0.13302998366943908,-0.008715962173863508,-0.06551877955214559,0.05184003645892674,0.10768706323504347,0.575045759609518,,real_public_sec_edgar_ratio,20202
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2020Q3,2020-09-30,0.7246677396339744,,0.00863521138277864,0.006227819118488838,0.02281201186110841,0.033639658388700186,0.017312856882121346,0.13848389245359496,0.02281201186110841,0.16472682459263316,0.052668630876333014,,0.4806936729440455,,real_public_sec_edgar_ratio,20203
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2020Q4,2020-12-31,0.7244794853914355,0.8238028823802882,0.0067836119459668285,0.004544234257240327,0.024345235553911035,0.038035872695101065,0.013889877182745812,0.14279818406933553,0.024345235553911035,0.1704870108298452,0.05572079828843317,0.10159603217499126,0.5464086138748807,0.153,real_public_sec_edgar_ratio,20204
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2021Q1,2021-03-31,0.7298829893573234,,0.005658529040241293,0.0034672991157742774,0.0312812371376492,0.03518551184806256,0.01214558711118951,0.14391250661492327,0.0312812371376492,0.21736288161077336,0.05477274063620862,,0.5257978349500914,,real_public_sec_edgar_ratio,20211
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2021Q2,2021-06-30,0.7234141041991403,,0.005171265523590634,0.0030949240633610614,0.03340418497000614,0.03746634547258042,0.015407869255113126,0.1526238722781163,0.03340418497000614,0.21886605595444417,0.054253459921590856,,0.5378356387306753,,real_public_sec_edgar_ratio,20212
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2021Q3,2021-09-30,0.7192161306323567,0.8543887977302591,0.004994476004942178,0.0029809961495466403,0.029188225973665712,0.03936273000185717,0.01574133063141637,0.1493827828020791,0.029188225973665712,0.19539216920558983,0.057887473934886,0.10004973411377635,0.5346104725415071,,real_public_sec_edgar_ratio,20213
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2021Q4,2021-12-31,0.7192267930366968,0.8918258408900894,0.004900636696893691,0.002855489098977426,0.022433918234149974,0.04327664721622828,0.015430835304974085,0.1411463500940143,0.022433918234149974,0.15894083140801915,0.05966959695268756,0.0985216701521598,0.576250307957625,0.145,real_public_sec_edgar_ratio,20214
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2022Q1,2022-03-31,0.7218622968942526,0.8948310462656615,0.004938917585800931,0.0027821292860584056,0.022137518856734876,0.04192586280357904,0.01636131231359182,0.12976888264489458,0.022137518856734876,0.17059188925370486,0.05893204666106243,0.09675326064478404,0.5568334760797748,,real_public_sec_edgar_ratio,20221
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2022Q2,2022-06-30,0.6992809252125881,0.9626451434788963,0.0075092973025642695,0.0038066161066632022,0.018451558979577003,0.041636383458100154,0.015580710807471473,0.12130696271531362,0.018451558979577003,0.15210634712600637,0.0592067010683916,0.0957541567695962,0.5567298347910593,,real_public_sec_edgar_ratio,20222
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2022Q3,2022-09-30,0.7140255542149148,0.9582273253192851,0.015094910669529277,0.0086887163335887,0.015253291073132957,0.04456230077977273,0.016225755911325614,0.11449197716508491,0.015253291073132957,0.13322585084839073,0.06305714131354788,0.10791497089914885,0.5620670073821692,,real_public_sec_edgar_ratio,20223
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2022Q4,2022-12-31,0.7314502612855822,0.9379534643474918,0.023556121468383626,0.016036421295406496,0.01082484530443779,0.044634914079986994,0.016193335954609457,0.1155016265823758,0.01082484530443779,0.09372028450800654,0.06323572374678472,0.11728582817587752,0.5619469026548672,0.139,real_public_sec_edgar_ratio,20224
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2023Q1,2023-03-31,0.7416931688080397,0.8828249391842253,0.029363085182104297,0.021221918262455442,0.008141457829792647,0.0419369885086715,0.014561336555993724,0.11587372259678581,0.008141457829792647,0.07026146780597588,0.06094220413009371,0.12633242238599127,0.5554307536785353,,real_public_sec_edgar_ratio,20231
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2023Q2,2023-06-30,0.7347263787943565,0.9057854846452627,0.03553046944327257,0.026499469021399165,0.012235998289867465,0.04099187687045746,0.016237708422402738,0.1166289012398461,0.012235998289867465,0.10491394636998479,0.060820863616930315,0.13061675494582797,0.5319573901464714,,real_public_sec_edgar_ratio,20232
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2023Q3,2023-09-30,0.7339527188265614,0.9097398637615567,0.039883125102959154,0.03018401149096416,0.015187671683264925,0.041235801329981864,0.016485835799208797,0.11383965976221537,0.015187671683264925,0.13341283446374003,0.06298217145523773,0.13816633839506956,0.5188981422165279,,real_public_sec_edgar_ratio,20233
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2023Q4,2023-12-31,0.7281906266720172,0.9198049441323946,0.04162875667670265,0.03151432351835322,0.005902220438737293,0.04779460941680043,0.01661149010165864,0.12140725321027288,0.005902220438737293,0.048615056206854995,0.0628594836811129,0.13910731670785592,0.6014096360193562,0.142,real_public_sec_edgar_ratio,20234
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2024Q1,2024-03-31,0.7285746906916881,0.8979539503488912,0.04204359929224519,0.032048414532337616,0.01062858091837582,0.04265548451382546,0.015893049904508842,0.11998879016856265,0.01062858091837582,0.08857978235670663,0.06217719837249855,0.141860804559041,0.5463731121038077,,real_public_sec_edgar_ratio,20241
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2024Q2,2024-06-30,0.73214337795666,0.9053727215301529,0.042499189055377556,0.032710945191525204,0.0049748134444958314,0.04121512109962543,0.016332720856301223,0.12078922040423484,0.0049748134444958314,0.0411859057277384,0.0628809752967597,0.14180385057796382,0.5203029665474437,,real_public_sec_edgar_ratio,20242
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2024Q3,2024-09-30,0.7269880949688857,0.9055852003924996,0.04280167745474803,0.03331155922416304,0.01461249545158326,0.04369769320749209,0.01593641878737668,0.12936005575279638,0.01461249545158326,0.11295987286452125,0.0664099680737121,0.1481375080798019,0.5306570800878769,,real_public_sec_edgar_ratio,20243
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2024Q4,2024-12-31,0.7400008976953711,0.9036908579101037,0.03991100254475376,0.03156266628435624,0.008944310243520272,0.04969151922700268,0.017072533785989424,0.12401253509172815,0.008944310243520272,0.0721242432219005,0.06608670105111968,0.14298833040957976,0.5975466143277723,0.148,real_public_sec_edgar_ratio,20244
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2025Q1,2025-03-31,0.7444510174147697,0.8806250408203252,0.037064855332767294,0.02955391548559859,0.011377541511008825,0.04782781338887043,0.016101976483172745,0.12873072341391076,0.011377541511008825,0.08838248717383777,0.06493464396560805,0.14113807872730982,0.5902,,real_public_sec_edgar_ratio,20251
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2025Q2,2025-06-30,0.7103683335154363,0.9384482279806029,0.032752985409412315,0.026660400333255004,-0.02596180694661956,0.04243605152298746,0.015157033421956756,0.16837843415765258,-0.02596180694661956,-0.15418724539457082,0.06067062437022738,0.12591026116727408,0.5596381684277938,,real_public_sec_edgar_ratio,20252
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2025Q3,2025-09-30,0.7082660373453074,0.9453352816323047,0.037194022846294146,0.03069210832257858,0.019290593267329126,0.04993677072930469,0.017858302977743597,0.1719549100512633,0.019290593267329126,0.11218402115751276,0.07496256857391932,0.15130461076047197,0.5379907546064197,,real_public_sec_edgar_ratio,20253
COF,CAPITAL ONE FINANCIAL CORP,0000927628,2025Q4,2025-12-31,0.7111578469048996,0.9534460906612635,0.03548766108064594,0.029367069451479808,0.012759170653907496,0.0558557508194957,0.018636520584924866,0.1698273117402008,0.012759170653907496,0.0751302633431911,0.07453412435408194,0.14714453884511774,0.5994994545337868,0.153,real_public_sec_edgar_ratio,20254
