bank_ticker,bank_name,cik,period,period_end,metric,metric_label,value,unit,source_namespace,source_concept,source_form,source_filed,source_frame,source_accession,period_source,data_type,period_sort
JPM,JPMORGAN CHASE & CO,0000019617,2021Q1,2021-03-31,total_assets,Total assets,3689336000000.0,USD,us-gaap,Assets,10-Q,2022-05-03,CY2021Q1I,0000019617-22-000319,reported_instant_frame,real_public_sec_edgar,20211
JPM,JPMORGAN CHASE & CO,0000019617,2021Q1,2021-03-31,total_deposits,Total deposits,2278112000000.0,USD,us-gaap,Deposits,10-Q,2021-05-04,CY2021Q1I,0000019617-21-000292,reported_instant_frame,real_public_sec_edgar,20211
JPM,JPMORGAN CHASE & CO,0000019617,2021Q1,2021-03-31,total_equity,Total equity,280714000000.0,USD,us-gaap,StockholdersEquity,10-Q,2022-05-03,CY2021Q1I,0000019617-22-000319,reported_instant_frame,real_public_sec_edgar,20211
JPM,JPMORGAN CHASE & CO,0000019617,2021Q1,2021-03-31,total_loans,Total loans,948642000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,10-Q,2022-05-03,CY2021Q1I,0000019617-22-000319,reported_instant_frame,real_public_sec_edgar,20211
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,interest_expense,Interest expense,1353000000.0,USD,us-gaap,InterestExpense,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,interest_expense_deposits,Interest expense on deposits,132000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,interest_income,Interest income,14094000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,net_income,Net income,11948000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,noninterest_expense,Noninterest expense,17667000000.0,USD,us-gaap,NoninterestExpense,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,noninterest_income,Noninterest income,17738000000.0,USD,us-gaap,NoninterestIncome,10-Q,2022-08-03,CY2021Q2,0000019617-22-000422,reported_quarterly_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,total_assets,Total assets,3684256000000.0,USD,us-gaap,Assets,10-Q,2022-08-03,CY2021Q2I,0000019617-22-000422,reported_instant_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,total_deposits,Total deposits,2305217000000.0,USD,us-gaap,Deposits,10-Q,2021-08-02,CY2021Q2I,0000019617-21-000373,reported_instant_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,total_equity,Total equity,286386000000.0,USD,us-gaap,StockholdersEquity,10-Q,2022-08-03,CY2021Q2I,0000019617-22-000422,reported_instant_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q2,2021-06-30,total_loans,Total loans,963665000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,10-Q,2022-08-03,CY2021Q2I,0000019617-22-000422,reported_instant_frame,real_public_sec_edgar,20212
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,interest_expense,Interest expense,1400000000.0,USD,us-gaap,InterestExpense,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,interest_expense_deposits,Interest expense on deposits,126000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,interest_income,Interest income,14480000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,net_income,Net income,11687000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,noninterest_expense,Noninterest expense,17063000000.0,USD,us-gaap,NoninterestExpense,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,noninterest_income,Noninterest income,16567000000.0,USD,us-gaap,NoninterestIncome,10-Q,2022-11-03,CY2021Q3,0000019617-22-000492,reported_quarterly_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,total_assets,Total assets,3757576000000.0,USD,us-gaap,Assets,10-Q,2022-11-03,CY2021Q3I,0000019617-22-000492,reported_instant_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,total_deposits,Total deposits,2402353000000.0,USD,us-gaap,Deposits,10-Q,2021-11-02,CY2021Q3I,0000019617-21-000458,reported_instant_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,total_equity,Total equity,290041000000.0,USD,us-gaap,StockholdersEquity,10-Q,2022-11-03,CY2021Q3I,0000019617-22-000492,reported_instant_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q3,2021-09-30,total_loans,Total loans,1026465000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2021-11-02,CY2021Q3I,0000019617-21-000458,reported_instant_frame,real_public_sec_edgar,20213
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,interest_expense,Interest expense,1418000000.0,USD,us-gaap,InterestExpense,10-K-derived,2024-02-16,CY2021Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,interest_expense_deposits,Interest expense on deposits,127000000.0,USD,us-gaap,InterestExpenseDeposits,10-K-derived,2024-02-16,CY2021Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,interest_income,Interest income,15019000000.0,USD,us-gaap,InterestIncomeOperating,10-K-derived,2024-02-16,CY2021Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,noninterest_expense,Noninterest expense,17888000000.0,USD,us-gaap,NoninterestExpense,10-K-derived,2024-02-16,CY2021Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,noninterest_income,Noninterest income,15656000000.0,USD,us-gaap,NoninterestIncome,10-K-derived,2024-02-16,CY2021Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,total_assets,Total assets,3743567000000.0,USD,us-gaap,Assets,10-K,2024-02-16,CY2021Q4I,0000019617-24-000225,reported_instant_frame,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,total_deposits,Total deposits,2462303000000.0,USD,us-gaap,Deposits,10-K,2023-02-21,CY2021Q4I,0000019617-23-000231,reported_instant_frame,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,total_equity,Total equity,294127000000.0,USD,us-gaap,StockholdersEquity,10-K,2024-02-16,CY2021Q4I,0000019617-24-000225,reported_instant_frame,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2021Q4,2021-12-31,total_loans,Total loans,1061328000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-K,2023-02-21,CY2021Q4I,0000019617-23-000231,reported_instant_frame,real_public_sec_edgar,20214
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,interest_expense,Interest expense,1624000000.0,USD,us-gaap,InterestExpense,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,interest_expense_deposits,Interest expense on deposits,182000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,interest_income,Interest income,15496000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,net_income,Net income,8282000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,noninterest_expense,Noninterest expense,19191000000.0,USD,us-gaap,NoninterestExpense,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,noninterest_income,Noninterest income,16845000000.0,USD,us-gaap,NoninterestIncome,10-Q,2023-05-03,CY2022Q1,0000019617-23-000310,reported_quarterly_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,total_assets,Total assets,3954687000000.0,USD,us-gaap,Assets,10-Q,2023-05-03,CY2022Q1I,0000019617-23-000310,reported_instant_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,total_deposits,Total deposits,2561207000000.0,USD,us-gaap,Deposits,10-Q,2022-05-03,CY2022Q1I,0000019617-22-000319,reported_instant_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,total_equity,Total equity,285899000000.0,USD,us-gaap,StockholdersEquity,10-Q,2023-05-03,CY2022Q1I,0000019617-23-000310,reported_instant_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q1,2022-03-31,total_loans,Total loans,1056093000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2022-05-03,CY2022Q1I,0000019617-22-000319,reported_instant_frame,real_public_sec_edgar,20221
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,interest_expense,Interest expense,3518000000.0,USD,us-gaap,InterestExpense,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,interest_expense_deposits,Interest expense on deposits,898000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,interest_income,Interest income,18646000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,net_income,Net income,8649000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,noninterest_expense,Noninterest expense,18749000000.0,USD,us-gaap,NoninterestExpense,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,noninterest_income,Noninterest income,15587000000.0,USD,us-gaap,NoninterestIncome,10-Q,2023-08-03,CY2022Q2,0000019617-23-000432,reported_quarterly_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,total_assets,Total assets,3841314000000.0,USD,us-gaap,Assets,10-Q,2023-08-03,CY2022Q2I,0000019617-23-000432,reported_instant_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,total_deposits,Total deposits,2471544000000.0,USD,us-gaap,Deposits,10-Q,2022-08-03,CY2022Q2I,0000019617-22-000422,reported_instant_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,total_equity,Total equity,286143000000.0,USD,us-gaap,StockholdersEquity,10-Q,2023-08-03,CY2022Q2I,0000019617-23-000432,reported_instant_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q2,2022-06-30,total_loans,Total loans,1086405000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2022-08-03,CY2022Q2I,0000019617-22-000422,reported_instant_frame,real_public_sec_edgar,20222
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,interest_expense,Interest expense,8093000000.0,USD,us-gaap,InterestExpense,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,interest_expense_deposits,Interest expense on deposits,3159000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,interest_income,Interest income,25611000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,net_income,Net income,9737000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,noninterest_expense,Noninterest expense,19178000000.0,USD,us-gaap,NoninterestExpense,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,noninterest_income,Noninterest income,15198000000.0,USD,us-gaap,NoninterestIncome,10-Q,2023-11-01,CY2022Q3,0000019617-23-000524,reported_quarterly_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,total_assets,Total assets,3773884000000.0,USD,us-gaap,Assets,10-Q,2023-11-01,CY2022Q3I,0000019617-23-000524,reported_instant_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,total_deposits,Total deposits,2408615000000.0,USD,us-gaap,Deposits,10-Q,2022-11-03,CY2022Q3I,0000019617-22-000492,reported_instant_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,total_equity,Total equity,288018000000.0,USD,us-gaap,StockholdersEquity,10-Q,2023-11-01,CY2022Q3I,0000019617-23-000524,reported_instant_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q3,2022-09-30,total_loans,Total loans,1094448000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2022-11-03,CY2022Q3I,0000019617-22-000492,reported_instant_frame,real_public_sec_edgar,20223
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,interest_expense,Interest expense,12862000000.0,USD,us-gaap,InterestExpense,10-K-derived,2024-02-16,CY2022Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,interest_expense_deposits,Interest expense on deposits,5843000000.0,USD,us-gaap,InterestExpenseDeposits,10-K-derived,2025-02-14,CY2022Q4_DERIVED,0000019617-25-000270,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,interest_income,Interest income,33054000000.0,USD,us-gaap,InterestIncomeOperating,10-K-derived,2025-02-14,CY2022Q4_DERIVED,0000019617-25-000270,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,noninterest_expense,Noninterest expense,19022000000.0,USD,us-gaap,NoninterestExpense,10-K-derived,2025-02-14,CY2022Q4_DERIVED,0000019617-25-000270,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,noninterest_income,Noninterest income,14355000000.0,USD,us-gaap,NoninterestIncome,10-K-derived,2025-02-14,CY2022Q4_DERIVED,0000019617-25-000270,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,total_assets,Total assets,3665743000000.0,USD,us-gaap,Assets,10-K,2025-02-14,CY2022Q4I,0000019617-25-000270,reported_instant_frame,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,total_deposits,Total deposits,2340179000000.0,USD,us-gaap,Deposits,10-K,2024-02-16,CY2022Q4I,0000019617-24-000225,reported_instant_frame,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,total_equity,Total equity,292332000000.0,USD,us-gaap,StockholdersEquity,10-K,2025-02-14,CY2022Q4I,0000019617-25-000270,reported_instant_frame,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2022Q4,2022-12-31,total_loans,Total loans,1115921000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-K,2024-02-16,CY2022Q4I,0000019617-24-000225,reported_instant_frame,real_public_sec_edgar,20224
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,interest_expense,Interest expense,16293000000.0,USD,us-gaap,InterestExpense,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,interest_expense_deposits,Interest expense on deposits,7637000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,interest_income,Interest income,37004000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,net_income,Net income,12622000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,noninterest_expense,Noninterest expense,20107000000.0,USD,us-gaap,NoninterestExpense,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,noninterest_income,Noninterest income,17638000000.0,USD,us-gaap,NoninterestIncome,10-Q,2024-05-01,CY2023Q1,0000019617-24-000326,reported_quarterly_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,total_assets,Total assets,3744305000000.0,USD,us-gaap,Assets,10-Q,2024-05-01,CY2023Q1I,0000019617-24-000326,reported_instant_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,total_deposits,Total deposits,2377253000000.0,USD,us-gaap,Deposits,10-Q,2023-05-03,CY2023Q1I,0000019617-23-000310,reported_instant_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,total_equity,Total equity,303082000000.0,USD,us-gaap,StockholdersEquity,10-Q,2024-05-01,CY2023Q1I,0000019617-24-000326,reported_instant_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q1,2023-03-31,total_loans,Total loans,1108843000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2023-05-03,CY2023Q1I,0000019617-23-000310,reported_instant_frame,real_public_sec_edgar,20231
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,interest_expense,Interest expense,19865000000.0,USD,us-gaap,InterestExpenseOperating,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,interest_expense_deposits,Interest expense on deposits,9591000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,interest_income,Interest income,41644000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,net_income,Net income,14472000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,noninterest_expense,Noninterest expense,20822000000.0,USD,us-gaap,NoninterestExpense,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,noninterest_income,Noninterest income,19528000000.0,USD,us-gaap,NoninterestIncome,10-Q,2024-08-02,CY2023Q2,0000019617-24-000453,reported_quarterly_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,total_assets,Total assets,3868240000000.0,USD,us-gaap,Assets,10-Q,2024-08-02,CY2023Q2I,0000019617-24-000453,reported_instant_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,total_deposits,Total deposits,2398962000000.0,USD,us-gaap,Deposits,10-Q,2023-08-03,CY2023Q2I,0000019617-23-000432,reported_instant_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,total_equity,Total equity,312516000000.0,USD,us-gaap,StockholdersEquity,10-Q,2024-08-02,CY2023Q2I,0000019617-24-000453,reported_instant_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q2,2023-06-30,total_loans,Total loans,1278089000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2023-08-03,CY2023Q2I,0000019617-23-000432,reported_instant_frame,real_public_sec_edgar,20232
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,interest_expense,Interest expense,21830000000.0,USD,us-gaap,InterestExpenseOperating,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,interest_expense_deposits,Interest expense on deposits,10796000000.0,USD,us-gaap,InterestExpenseDeposits,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,interest_income,Interest income,44556000000.0,USD,us-gaap,InterestIncomeOperating,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,net_income,Net income,13151000000.0,USD,us-gaap,NetIncomeLoss,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,noninterest_expense,Noninterest expense,21757000000.0,USD,us-gaap,NoninterestExpense,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,noninterest_income,Noninterest income,17148000000.0,USD,us-gaap,NoninterestIncome,10-Q,2024-10-30,CY2023Q3,0000019617-24-000611,reported_quarterly_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,total_assets,Total assets,3898333000000.0,USD,us-gaap,Assets,10-Q,2024-10-30,CY2023Q3I,0000019617-24-000611,reported_instant_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,total_deposits,Total deposits,2379526000000.0,USD,us-gaap,Deposits,10-Q,2023-11-01,CY2023Q3I,0000019617-23-000524,reported_instant_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,total_equity,Total equity,317371000000.0,USD,us-gaap,StockholdersEquity,10-Q,2024-10-30,CY2023Q3I,0000019617-24-000611,reported_instant_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q3,2023-09-30,total_loans,Total loans,1288113000000.0,USD,us-gaap,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,10-Q,2023-11-01,CY2023Q3I,0000019617-23-000524,reported_instant_frame,real_public_sec_edgar,20233
JPM,JPMORGAN CHASE & CO,0000019617,2023Q4,2023-12-31,interest_expense,Interest expense,23333000000.0,USD,us-gaap,InterestExpense,10-K-derived,2024-02-16,CY2023Q4_DERIVED,0000019617-24-000225,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20234
JPM,JPMORGAN CHASE & CO,0000019617,2023Q4,2023-12-31,interest_expense_deposits,Interest expense on deposits,11992000000.0,USD,us-gaap,InterestExpenseDeposits,10-K-derived,2026-02-13,CY2023Q4_DERIVED,0001628280-26-008131,derived_q4_from_reported_fy_less_q1_q3,real_public_sec_edgar,20234
